kecamatan,kelurahan,lokasi,kategori,latitude,longitude,status_akurasi
PANYILEUKAN,MEKAR MULYA,RW 05 MEKARMULYA,TAMAN KANTOR,-6.930375,107.699875,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,RW 06 MEKARMULYA,TAMAN KANTOR RW,-6.930375,107.699875,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,BAWAH SUTET RW 06 MEKAR MULYA,TAMAN,-6.930375,107.699875,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,RW 06 MEKARMULYA (PASAR INDUK GEDEBAGE),TAMAN RTH,-6.931763969666,107.695068453313,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,RW 06 MEKARMULYA,TAMAN PERUSAHAAN/RTH PERUSAHAAN,-6.930375,107.699875,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,RW 06 MEKARMULYA,KEBUN PERUSAHAAN (CABAI),-6.930375,107.699875,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,RW 06 MEKARMULYA,KEBUN PERUSAHAAN (BUAH NAGA),-6.930375,107.699875,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,RW 06 MEKARMULYA,KEBUN PERUSAHAAN (BUAH2AN),-6.930375,107.699875,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,RW 06 MEKARMULYA,TAMAN LINGKUNGAN,-6.930375,107.699875,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,RW 06 MEKARMULYA,LAPANGAN OLAH RAGA,-6.930375,107.699875,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,RW 06 MEKARMULYA,TAMAN PERUSAHAAN,-6.930375,107.699875,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,KELURAHAN MEKARMULYA,BAHU DAN MEDIA JALAN,-6.926414,107.704334,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,"JL. PAMEKAR TIMUR II RT 7 RW 03
  KEL. MEKARMULYA",ASET PEMKOT,-6.92869431725,107.701087203121,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,"JL. PAMEKAR RAYA RW 03 KEL.
  MEKARMULYA",ASET PEMKOT,-6.92977277563,107.699294285003,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,"JL. PAMEKAR RAYA RW 03 KEL.
  MEKARMULYA",ASET PEMKOT,-6.92977277563,107.699294285003,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,"JL. MEKAR SARI RT 05 RW 01 KEL.
  MEKARMULYA",ASET PEMKOT,-6.925139835381,107.700761279991,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,"JL. MEKAR ARUM RT 03 RW 01 KEL.
  MEKARMULYA",ASET PEMKOT,-6.926216449621,107.700412621676,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,RT 07 RW 02 KEL. MEKARMULYA,ASET PEMKOT,-6.930375,107.699875,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,RW 02 MEKARMULYA,ASET PEMKOT,-6.930375,107.699875,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,RW 03 MEKARMULYA,ASET PEMKOT,-6.930375,107.699875,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,RW 05 MEKARMULYA,ASET PEMKOT,-6.930375,107.699875,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,RW 06 MEKARMULYA,ASET PEMKOT,-6.930375,107.699875,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,"RW 06 MEKARMULYA (PASAR INDUK
  GEDEBAGE)",ASET PEMKOT,-6.931763969666,107.695068453313,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,RW 06 MEKARMULYA,MILIK PT. NOBEL,-6.930375,107.699875,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,RW 06 MEKARMULYA,MILIK PT BINTANG AGUNG,-6.930375,107.699875,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,RW 06 MEKARMULYA,MILIK PT KAYAMATEX,-6.930375,107.699875,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,RW 06 MEKARMULYA,ASET PEMKOT,-6.930375,107.699875,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,RW 06 MEKARMULYA,ASET PERUSAHAAN,-6.930375,107.699875,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,RW 06 KELURAHAN MEKARMULYA,ASET PEMKOT,-6.926414,107.704334,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,"JL. PAMEKAR RAYA RW 04 KEL.
  MEKARMULYA",ASET PEMKOT,-6.92977277563,107.699294285003,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KULON,"JL. PANUTAN RAYA  RT 003
  RW 005",LAHAN KOSONG,-6.922960647319,107.705665598148,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KULON,KOMPLEK BUMI ASRI RT 002 RW 006,LAPANG VOLLEY,-6.9205806,107.7072973,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KULON,"JL. AH NASUTION RT 002
  RW 006",TAMAN,-6.921304,107.704329,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KULON,JL. PARAHYANGAN RT 001 RW 008,LAPANG VOLLEY,-6.921304,107.704329,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KULON,JL. PAKUAN  RAYA  RT 002 RW 008,TAMAN BERMAIN,-6.923305029017,107.702661569455,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KULON,JL. PANYAWANGAN RAYA RT 006 RW 008,TAMAN,-6.922249,107.7015288,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KULON,JL. PANINEUNGAN RT 003 RW 008,LAPANG VOLLEY,-6.921620996167,107.703485967453,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KULON,JL. PAMITRAN RT 003 RW 009,"TAMAN BERMAIN DAN SARAN OLAH
  RAGA",-6.92056801958,107.70244401307,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KULON,JL. PANUTAN II RT 007 RW 009,SARANA OLAH RAGA,-6.9202424929,107.707489083246,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KULON,JL. PANUTAN RAYA RT 007 RW 009,"TAMAN BERMAIN TINGKAT
  KELURAHAN",-6.922960647319,107.705665598148,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KULON,"JL. PASANGGRAHAN VIII RT 004 RW ,010",SARANA OLAH RAGA,-6.921794182879,107.702617213444,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG WETAN,JL. A.H NASUTION RW 02,"PERUSAHAAN - LAPANGAN OLAHRAGA -
  DAN SEMAPADAN SUNGAI",-6.9322867,107.7082235,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG WETAN,JL.PANGARITAN RW 03,"PERUSAHAAN - LAPANGAN OLAHRAGA -
  SEMAPADAN SUNGAI - DAN SEMAPADAN JALAN",-6.926607853442,107.709302361872,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG WETAN,JL.PANGARITAN RW 04,SEMAPADAN JALAN,-6.926607853442,107.709302361872,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG WETAN,JL.PANGARITAN RW 06,"SEMAPADAN SUNGAI - DAN SEMAPADAN
  JALAN",-6.926607853442,107.709302361872,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,"BUMI PANYILEUKAN BLOK E8 RT
  05/04",PASOS DAN PASUM,-6.94585983748,107.710628941826,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,"BUMI PANYILEUKAN BLOK E 14 RT
  06/04",PASOS DAN PASUM,-6.94585983748,107.710628941826,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,BUMI PANYILEUKAN BLOK F RT 07/05,PASOS DAN PASUM,-6.94585983748,107.710628941826,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,BUMI PANYILEUKAN CITRA RW 13,PASOS DAN PASUM,-6.9462893,107.713063,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,BUMI PANYILEUKAN RW 10,PASOS DAN PASUM,-6.9462893,107.713063,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,BUMI PANYILEUKAN BLOK F RT 06/05,PASOS DAN PASUM,-6.94585983748,107.710628941826,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,"BUMI PANYILEUKAN BLOK J1 RT
  03/09",PASOS DAN PASUM,-6.94585983748,107.710628941826,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,BUMI PANYILEUKAN BLOK B RT 01/02,PASOS DAN PASUM,-6.94585983748,107.710628941826,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,JL TERUSAN PANYILEUKAN RW 07,PASOS DAN PASUM,-6.940907881102,107.711520776018,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,BUMI PANYILEUKAN RW 08,PASOS DAN PASUM,-6.9462893,107.713063,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,"JL. TAMAN CIPADUNG INDAH RT
  01/01",TAMAN,-6.938309637002,107.711130322742,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,"BUMI PANYILEUKAN BLOK AB RT
  01/02",TAMAN,-6.94585983748,107.710628941826,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,BUMI PANYILEUKAN BLOK C RT 01/03,TAMAN,-6.94585983748,107.710628941826,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,"BUMI PANYILEUKAN BLOK G5 DAN G6
  RT 03/06",TAMAN,-6.94585983748,107.710628941826,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,"JL. RAYA PANYILEUKAN BLOK J6 RT
  02/07",TAMAN,-6.9389458,107.7141838,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,BUMI PANYILEUKAN BLOK I RT 02/08,TAMAN,-6.94585983748,107.710628941826,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,"BUMI PANYILEUKAN BLOK O DAN J RT
  03/09",TAMAN,-6.94585983748,107.710628941826,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,"BUMI PANYILEUKAN BLOK L DAN M RT
  02/11",TAMAN,-6.94585983748,107.710628941826,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,JL. TERATAI RAYA RT 03/12,TAMAN,-6.941762,107.713826,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,JL. KAVLING DAMRI RT 01/14,TAMAN,-6.936733835945,107.717463353368,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,"JL. PAMEKAR TIMUR II RT 7 RW 03
  KEL. MEKARMULYA",ASET PEMKOT,-6.92869431725,107.701087203121,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,"JL. PAMEKAR RAYA RW 03 KEL.
  MEKARMULYA",ASET PEMKOT,-6.92977277563,107.699294285003,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,"JL. PAMEKAR RAYA RW 03 KEL.
  MEKARMULYA",ASET PEMKOT,-6.92977277563,107.699294285003,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,"JL. MEKAR SARI RT 05 RW 01 KEL.
  MEKARMULYA",ASET PEMKOT,-6.925139835381,107.700761279991,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,"JL. MEKAR ARUM RT 03 RW 01 KEL.
  MEKARMULYA",ASET PEMKOT,-6.926216449621,107.700412621676,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,RT 07 RW 02 KEL. MEKARMULYA,ASET PEMKOT,-6.930375,107.699875,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,RW 02 MEKARMULYA,ASET PEMKOT,-6.930375,107.699875,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,RW 03 MEKARMULYA,ASET PEMKOT,-6.930375,107.699875,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,RW 05 MEKARMULYA,ASET PEMKOT,-6.930375,107.699875,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,RW 06 MEKARMULYA,ASET PEMKOT,-6.930375,107.699875,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,"RW 06 MEKARMULYA (PASAR INDUK
  GEDEBAGE)",ASET PEMKOT,-6.931763969666,107.695068453313,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,RW 06 MEKARMULYA,MILIK PT. NOBEL,-6.930375,107.699875,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,RW 06 MEKARMULYA,MILIK PT BINTANG AGUNG,-6.930375,107.699875,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,RW 06 MEKARMULYA,MILIK PT KAYAMATEX,-6.930375,107.699875,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,RW 06 MEKARMULYA,ASET PEMKOT,-6.930375,107.699875,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,RW 06 MEKARMULYA,ASET PERUSAHAAN,-6.930375,107.699875,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,RW 06 KELURAHAN MEKARMULYA,ASET PEMKOT,-6.926414,107.704334,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,"JL. PAMEKAR RAYA RW 04 KEL.
  MEKARMULYA",ASET PEMKOT,-6.92977277563,107.699294285003,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KULON,"JL. PANUTAN RAYA  RT 003
  RW 005",LAHAN KOSONG,-6.922960647319,107.705665598148,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KULON,KOMPLEK BUMI ASRI RT 002 RW 006,LAPANG VOLLEY,-6.9205806,107.7072973,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KULON,"JL. AH NASUTION RT 002
  RW 006",TAMAN,-6.921304,107.704329,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KULON,JL. PARAHYANGAN RT 001 RW 008,LAPANG VOLLEY,-6.921304,107.704329,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KULON,JL. PAKUAN  RAYA  RT 002 RW 008,TAMAN BERMAIN,-6.923305029017,107.702661569455,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KULON,JL. PANYAWANGAN RAYA RT 006 RW 008,TAMAN,-6.922249,107.7015288,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KULON,JL. PANINEUNGAN RT 003 RW 008,LAPANG VOLLEY,-6.921620996167,107.703485967453,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KULON,JL. PAMITRAN RT 003 RW 009,"TAMAN BERMAIN DAN SARAN OLAH
  RAGA",-6.92056801958,107.70244401307,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KULON,JL. PANUTAN II RT 007 RW 009,SARANA OLAH RAGA,-6.9202424929,107.707489083246,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KULON,JL. PANUTAN RAYA RT 007 RW 009,"TAMAN BERMAIN TINGKAT
  KELURAHAN",-6.922960647319,107.705665598148,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KULON,"JL. PASANGGRAHAN VIII RT 004 RW ,010",SARANA OLAH RAGA,-6.921794182879,107.702617213444,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG WETAN,JL. A.H NASUTION RW 02,"PERUSAHAAN - LAPANGAN OLAHRAGA -
  DAN SEMAPADAN SUNGAI",-6.9322867,107.7082235,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG WETAN,JL.PANGARITAN RW 03,"PERUSAHAAN - LAPANGAN OLAHRAGA -
  SEMAPADAN SUNGAI - DAN SEMAPADAN JALAN",-6.926607853442,107.709302361872,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG WETAN,JL.PANGARITAN RW 04,SEMAPADAN JALAN,-6.926607853442,107.709302361872,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG WETAN,JL.PANGARITAN RW 06,"SEMAPADAN SUNGAI - DAN SEMAPADAN
  JALAN",-6.926607853442,107.709302361872,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,"BUMI PANYILEUKAN BLOK E8 RT
  05/04",PASOS DAN PASUM,-6.94585983748,107.710628941826,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,"BUMI PANYILEUKAN BLOK E 14 RT
  06/04",PASOS DAN PASUM,-6.94585983748,107.710628941826,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,BUMI PANYILEUKAN BLOK F RT 07/05,PASOS DAN PASUM,-6.94585983748,107.710628941826,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,BUMI PANYILEUKAN CITRA RW 13,PASOS DAN PASUM,-6.9462893,107.713063,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,BUMI PANYILEUKAN RW 10,PASOS DAN PASUM,-6.9462893,107.713063,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,BUMI PANYILEUKAN BLOK F RT 06/05,PASOS DAN PASUM,-6.94585983748,107.710628941826,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,"BUMI PANYILEUKAN BLOK J1 RT
  03/09",PASOS DAN PASUM,-6.94585983748,107.710628941826,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,BUMI PANYILEUKAN BLOK B RT 01/02,PASOS DAN PASUM,-6.94585983748,107.710628941826,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,JL TERUSAN PANYILEUKAN RW 07,PASOS DAN PASUM,-6.940907881102,107.711520776018,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,BUMI PANYILEUKAN RW 08,PASOS DAN PASUM,-6.9462893,107.713063,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,"JL. TAMAN CIPADUNG INDAH RT
  01/01",TAMAN,-6.938309637002,107.711130322742,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,"BUMI PANYILEUKAN BLOK AB RT
  01/02",TAMAN,-6.94585983748,107.710628941826,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,BUMI PANYILEUKAN BLOK C RT 01/03,TAMAN,-6.94585983748,107.710628941826,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,"BUMI PANYILEUKAN BLOK G5 DAN G6
  RT 03/06",TAMAN,-6.94585983748,107.710628941826,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,"JL. RAYA PANYILEUKAN BLOK J6 RT
  02/07",TAMAN,-6.9389458,107.7141838,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,BUMI PANYILEUKAN BLOK I RT 02/08,TAMAN,-6.94585983748,107.710628941826,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,"BUMI PANYILEUKAN BLOK O DAN J RT
  03/09",TAMAN,-6.94585983748,107.710628941826,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,"BUMI PANYILEUKAN BLOK L DAN M RT
  02/11",TAMAN,-6.94585983748,107.710628941826,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,JL. TERATAI RAYA RT 03/12,TAMAN,-6.941762,107.713826,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,JL. KAVLING DAMRI RT 01/14,TAMAN,-6.936733835945,107.717463353368,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,BUMI PANYILEUKAN BLOK E8 RT 05/04,FASOS FASUM,-6.94585983748,107.710628941826,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,BUMI PANYILEUKAN BLOK E 14 RT 06/04,FASOS FASUM,-6.94585983748,107.710628941826,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,BUMI PANYILEUKAN BLOK F RT 07/05,FASOS FASUM,-6.94585983748,107.710628941826,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,BUMI PANYILEUKAN CITRA RW 13,FASOS FASUM,-6.9462893,107.713063,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,BUMI PANYILEUKAN RW 10,FASOS FASUM,-6.9462893,107.713063,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,BUMI PANYILEUKAN BLOK F RT 06/05,FASOS FASUM,-6.94585983748,107.710628941826,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,BUMI PANYILEUKAN BLOK J1 RT 03/09,FASOS FASUM,-6.94585983748,107.710628941826,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,BUMI PANYILEUKAN BLOK B RT 01/02,FASOS FASUM,-6.94585983748,107.710628941826,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,JL TERUSAN PANYILEUKAN RW 07,FASOS FASUM,-6.940907881102,107.711520776018,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,BUMI PANYILEUKAN RW 08,FASOS FASUM,-6.9462893,107.713063,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,JL. TAMAN CIPADUNG INDAH RT 01/01,FASOS FASUM,-6.938309637002,107.711130322742,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,BUMI PANYILEUKAN BLOK AB RT 01/02,FASOS FASUM,-6.94585983748,107.710628941826,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,BUMI PANYILEUKAN BLOK C RT 01/03,FASOS FASUM,-6.94585983748,107.710628941826,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,BUMI PANYILEUKAN BLOK G5 DAN G6 RT 03/06,FASOS FASUM,-6.94585983748,107.710628941826,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,JL. RAYA PANYILEUKAN BLOK J6 RT 02/07,FASOS FASUM,-6.9389458,107.7141838,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,BUMI PANYILEUKAN BLOK I RT 02/08,FASOS FASUM,-6.94585983748,107.710628941826,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,BUMI PANYILEUKAN BLOK O DAN J RT 03/09,FASOS FASUM,-6.94585983748,107.710628941826,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,BUMI PANYILEUKAN BLOK L DAN M RT 02/11,FASOS FASUM,-6.94585983748,107.710628941826,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,JL. TERATAI RAYA RT 03/12,FASOS FASUM,-6.941762,107.713826,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KIDUL,JL. KAVLING DAMRI RT 01/14,FASOS FASUM,-6.936733835945,107.717463353368,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG WETAN,JL. A.H NASUTION RW 02,"PERUSAHAAN - LAPANGAN OLAHRAGA -
  DAN SEMAPADAN SUNGAI",-6.9322867,107.7082235,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG WETAN,JL.PANGARITAN RW 03,"PERUSAHAAN - LAPANGAN OLAHRAGA -
  SEMAPADAN SUNGAI - DAN SEMAPADAN JALAN",-6.926607853442,107.709302361872,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG WETAN,JL.PANGARITAN RW 04,SEMAPADAN JALAN,-6.926607853442,107.709302361872,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG WETAN,JL.PANGARITAN RW 06,"SEMAPADAN SUNGAI - DAN SEMAPADAN
  JALAN",-6.926607853442,107.709302361872,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,"JL. PAMEKAR TIMUR II RT 7 RW 03
  KEL. MEKARMULYA",LAPANGAN VOLLY,-6.92869431725,107.701087203121,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,"JL. PAMEKAR RAYA RW 03 KEL.
  MEKARMULYA",TAMAN,-6.92977277563,107.699294285003,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,"JL. PAMEKAR RAYA RW 03 KEL.
  MEKARMULYA",LAPANGAN VOLLY,-6.92977277563,107.699294285003,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,"JL. MEKAR SARI RT 05 RW 01 KEL.
  MEKARMULYA",LAPANGAN VOLLY,-6.925139835381,107.700761279991,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,"JL. MEKAR ARUM RT 03 RW 01 KEL.
  MEKARMULYA",LAPANG BULU TANGKIS,-6.926216449621,107.700412621676,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,RT 07 RW 02 KEL. MEKARMULYA,LAPANGAN VOLLY,-6.930375,107.699875,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,RW 02 MEKARMULYA,TAMAN MASYARAKAT,-6.930375,107.699875,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,RW 03 MEKARMULYA,TAMAN MASYARAKAT,-6.930375,107.699875,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,RW 05 MEKARMULYA,TAMAN KANTOR,-6.930375,107.699875,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,RW 06 MEKARMULYA,TAMAN,-6.930375,107.699875,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,"RW 06 MEKARMULYA (PASAR INDUK
  GEDEBAGE)",TAMAN RTH,-6.931763969666,107.695068453313,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,RW 06 MEKARMULYA,TAMAN PERUSAHAAN,-6.930375,107.699875,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,RW 06 MEKARMULYA,KEBUN PERUSAHAAN (BUAH NAGA),-6.930375,107.699875,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,RW 06 MEKARMULYA,KEBUN PERUSAHAAN (BUAH2AN,-6.930375,107.699875,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,RW 06 MEKARMULYA,TAMAN LINGKUNGAN,-6.930375,107.699875,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,RW 06 MEKARMULYA,TAMAN PERUSAHAAN,-6.930375,107.699875,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,RW 06 KELURAHAN MEKARMULYA,BAHU DAN MEDIA JALAN,-6.926414,107.704334,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,"JL. PAMEKAR RAYA RW 04 KEL.
  MEKARMULYA",TAMAN BAHU JALAN,-6.92977277563,107.699294285003,Akurat (ArcGIS)
PANYILEUKAN,MEKAR MULYA,JL. KALI CIHAMPELAS RW 05,TAMAN MASYARAKAT,-6.930375,107.699875,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KULON,"JL. PANUTAN RAYA  RT 03
  RW 05",LAHAN KOSONG,-6.922960647319,107.705665598148,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KULON,KOMPLEK BUMI ASRI RT 02 RW 06,LAPANG VOLLEY,-6.9205806,107.7072973,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KULON,JL. AH NASUTION RT 02 RW 06,TAMAN,-6.921304,107.704329,Akurat (ArcGIS)
PANYILEUKAN,CIPADUNG KULON,JL. PARAHYANGAN RT 01 RW 08,LAPANG VOLLEY,-6.921304,107.704329,Akurat (ArcGIS)
